STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 2:50,FM-16,BKN:07 31 BKN:07 65,10,,54,12,48,8.6,39,4,58,6,30,,29.39,,,,,30.22,,,,,,,,,,553,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 2:52,FM-15,BKN:07 31 BKN:07 65,10,,54,12.2,48,8.6,39,3.9,57,7,30,,29.39,,,30.21,0,30.22,,,,,,,,,,553,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 3:52,FM-15,BKN:07 35 BKN:07 65,10,,54,12.2,48,8.8,40,4.4,59,11,40,,29.42,3,,30.23,0,30.24,,,,,,,,,,553,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 4:00,FM-12,41,,,54,12.2,48,8.8,40,4.4,59,11,40,,29.46,3,-0.04,30.23,,,,,,,,,,,,553,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 4:52,FM-15,BKN:07 37 OVC:08 60,10,,53,11.7,47,8.4,40,4.4,61,9,40,,29.44,,,30.25,0,30.26,,,,,,,,,,553,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 5:52,FM-15,OVC:08 39,10,,49,9.4,45,7,40,4.4,71,7,10,,29.46,,,30.28,0,30.29,,,,,,,,,,553,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 6:52,FM-15,SCT:04 41,10,,51,10.6,45,7.4,38,3.3,61,15,30,20,29.47,3,,30.3,0,30.3,,,,,,,,,,553,1856,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 7:00,FM-12,41,,,51,10.6,45,7.4,38,3.3,61,15,30,,29.52,3,-0.06,30.3,,,72,47,60,1.2,,,,5,0,553,1856,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 7:52,FM-15,FEW:02 41 SCT:04 250,10,,53,11.7,46,7.8,35,1.7,51,14,50,,29.49,,,30.31,0,30.32,,,,,,,,,,553,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 8:52,FM-15,FEW:02 250,10,,55,12.8,47,8.5,32,0,42,13,60,25,29.48,,,30.3,0,30.31,,,,,,,,,,553,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 9:52,FM-15,FEW:02 250,10,,57,13.9,49,9.4,30,-1.1,36,11,70,24,29.46,8,,30.28,0,30.29,,,,,,,,,,553,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 10:00,FM-12,,,,57,13.9,49,9.5,30,-1.1,36,11,70,,29.51,8,0.01,30.28,,,,,,,,,,,,553,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 10:52,FM-15,FEW:02 180 SCT:04 250,10,,60,15.6,52,11,31,-0.6,33,8,50,18,29.48,,,30.31,0,30.31,,,,,,,,,,553,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 11:52,FM-15,FEW:02 180 SCT:04 250,10,,61,16.1,53,11.5,32,0,34,6,VRB,,29.47,,,30.3,0,30.3,,,,,,,,,,553,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 12:52,FM-15,SCT:04 250,10,,64,17.8,55,13,34,1.1,33,8,20,,29.44,,,30.26,0,30.26,,,,,,,,,,553,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 13:00,FM-12,,,,64,17.8,55,13,34,1.1,33,8,20,,29.48,,,30.26,,,,,,,,,,,,553,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 13:52,FM-15,BKN:07 250,10,,65,18.3,56,13.5,34,1.1,32,5,VRB,,29.44,,,30.25,0,30.26,,,,,,,,,,553,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 14:52,FM-15,OVC:08 250,10,,65,18.3,56,13.5,35,1.7,33,0,0,,29.41,,,30.22,0,30.23,,,,,,,,,,553,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 15:52,FM-15,OVC:08 250,10,,66,18.9,57,13.9,36,2.2,33,6,40,,29.39,8,,30.21,0,30.21,,,,,,,,,,553,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 16:00,FM-12,,,,66,18.9,57,14,36,2.2,33,6,40,,29.43,8,0.05,30.21,,,,,,,,,,,,553,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 16:52,FM-15,FEW:02 220 OVC:08 250,10,,65,18.3,56,13.4,36,2.2,34,8,50,,29.39,,,30.21,0,30.21,,,,,,,,,,553,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 17:52,FM-15,OVC:08 220,10,,64,17.8,55,12.9,36,2.2,35,7,70,,29.38,,,30.19,0,30.2,,,,,,,,,,553,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 18:52,FM-15,OVC:08 220,10,,62,16.7,53,11.9,36,2.2,38,6,VRB,,29.38,8,,30.19,0,30.2,,,,,,,,,,553,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 19:00,FM-12,,,,62,16.7,53,11.9,36,2.2,38,6,,,29.42,8,0.02,30.19,,,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 19:52,FM-15,OVC:08 220,10,,61,16.1,53,11.4,37,2.8,41,6,80,,29.38,,,30.19,0,30.2,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 20:52,FM-15,OVC:08 200,10,,60,15.6,52,11,38,3.3,44,5,60,,29.39,,,30.2,0,30.21,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 21:52,FM-15,OVC:08 220,10,,59,15,51,10.6,38,3.3,46,7,70,,29.39,0,,30.2,0,30.21,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 22:00,FM-12,,,,59,15,51,10.6,38,3.3,46,7,70,,29.43,,0.01,30.2,,,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 22:52,FM-15,OVC:08 220,10,,57,13.9,50,9.8,39,3.9,51,6,60,,29.39,,,30.22,0,30.22,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 23:52,FM-15,BKN:07 230,10,,56,13.3,49,9.4,39,3.9,53,6,80,,29.39,,,30.21,0,30.22,66,47,56,-2.8,,,,9,0,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/13/2016 23:59,SOD,,,,,,,,,,,,,,,,,,,,66,47,56,-2.8,45,36,48,9,0,552,1856,,0,0,0,29.41,30.23,7.9,25,60,14,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 0:52,FM-15,BKN:07 220,10,,55,12.8,48,9,39,3.9,55,5,80,,29.39,0,,30.21,0,30.21,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 1:00,FM-12,,,,55,12.8,48,9,39,3.9,55,5,80,,29.43,,0.01,30.21,,,63,47,55,-4,,,,10,0,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 1:52,FM-15,BKN:07 220,10,,53,11.7,47,8.2,39,3.9,59,7,80,,29.39,,,30.2,0,30.21,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 2:52,FM-15,SCT:04 230,10,,53,11.7,47,8.2,39,3.9,59,6,90,,29.39,,,30.2,0,30.21,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 3:52,FM-15,BKN:07 240,10,,51,10.6,46,7.7,40,4.4,66,7,80,,29.39,5,,30.2,0,30.21,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 4:00,FM-12,,,,51,10.6,46,7.7,40,4.4,66,7,80,,29.43,5,0,30.2,,,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 4:52,FM-15,BKN:07 240,10,,50,10,45,7.4,40,4.4,68,7,70,,29.39,,,30.21,0,30.22,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 5:52,FM-15,FEW:02 150 BKN:07 230,10,,49,9.4,45,7,40,4.4,71,7,90,,29.42,,,30.24,0,30.25,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 6:52,FM-15,FEW:02 160 BKN:07 230,10,,48,8.9,44,6.5,39,3.9,71,9,70,16,29.44,3,,30.25,0,30.26,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 7:00,FM-12,,,,48,8.9,44,6.5,39,3.9,71,9,70,,29.48,3,-0.05,30.25,,,66,48,57,-2,,,,8,0,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 7:52,FM-15,FEW:02 200 BKN:07 250,10,,51,10.6,45,7.2,37,2.8,59,8,90,,29.44,,,30.27,0,30.27,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 8:52,FM-15,FEW:02 200 SCT:04 250,10,,53,11.7,46,8,37,2.8,55,9,VRB,22,29.44,,,30.26,0,30.27,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 9:52,FM-15,FEW:02 200 SCT:04 250,10,,57,13.9,49,9.7,38,3.3,49,9,60,,29.45,1,,30.27,0,30.28,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 10:00,FM-12,,,,57,13.9,49,9.7,38,3.3,49,9,60,,29.5,1,-0.02,30.27,,,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 10:52,FM-15,FEW:02 250,10,,60,15.6,52,11,37,2.8,42,10,40,18,29.44,,,30.26,0,30.27,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 11:52,FM-15,SCT:04 250,10,,62,16.7,53,11.9,37,2.8,40,10,60,17,29.42,,,30.24,0,30.25,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 12:52,FM-15,SCT:04 250,10,,64,17.8,55,12.9,37,2.8,37,8,80,,29.41,8,,30.23,0,30.23,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 13:00,FM-12,,,,64,17.8,55,12.9,37,2.8,37,8,80,,29.45,8,0.04,30.23,,,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 13:52,FM-15,SCT:04 250,10,,66,18.9,57,13.9,37,2.8,34,8,80,16,29.39,,,30.21,0,30.22,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 14:52,FM-15,SCT:04 250,10,,67,19.4,58,14.4,37,2.8,33,8,80,,29.38,,,30.19,0,30.2,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 15:52,FM-15,BKN:07 250,10,,66,18.9,57,13.9,36,2.2,33,3,VRB,,29.36,6,,30.17,0,30.18,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 16:00,FM-12,,,,66,18.9,57,13.9,36,2.2,33,3,,,29.4,6,0.05,30.17,,,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 16:52,FM-15,SCT:04 220 BKN:07 250,10,,68,20,59,15,37,2.8,32,11,60,,29.36,,,30.17,0,30.18,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 17:52,FM-15,SCT:04 220 BKN:07 250,10,,65,18.3,56,13.4,36,2.2,34,11,90,25,29.36,,,30.18,0,30.18,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 18:52,FM-15,FEW:02 170 BKN:07 200,10,,65,18.3,56,13.4,36,2.2,34,10,70,,29.37,3,,30.18,0,30.19,,,,,,,,,,552,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 19:00,FM-12,,,,65,18.3,56,13.4,36,2.2,34,10,70,,29.42,3,0,30.18,,,,,,,,,,,,551,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 19:52,FM-15,BKN:07 200,10,,63,17.2,54,12.4,36,2.2,37,7,70,,29.38,,,30.19,0,30.2,,,,,,,,,,551,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 20:52,FM-15,FEW:02 200 BKN:07 250,10,,61,16.1,53,11.4,36,2.2,39,7,70,,29.39,,,30.2,0,30.21,,,,,,,,,,551,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 21:52,FM-15,FEW:02 200 BKN:07 250,10,,59,15,51,10.4,35,1.7,41,8,70,,29.39,1,,30.21,0,30.22,,,,,,,,,,551,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 22:00,FM-12,,,,59,15,51,10.4,35,1.7,41,8,70,,29.44,1,-0.03,30.21,,,,,,,,,,,,551,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 22:52,FM-15,BKN:07 250,10,,58,14.4,50,9.9,34,1.1,41,9,90,,29.41,,,30.22,0,30.23,,,,,,,,,,551,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 23:52,FM-15,BKN:07 250,10,,56,13.3,48,9,34,1.1,44,9,90,,29.41,,,30.22,0,30.23,68,48,58,-1,,,,7,0,551,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/14/2016 23:59,SOD,,,,,,,,,,,,,,,,,,,,68,48,58,-1,47,37,48,7,0,551,1857,,0,0,0,29.39,30.22,8.1,25,90,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
